measurement,valid,zero_ct,flip_poly_u,flip_msg_v,random_ct,boundary_coeff
691,19000,19000,19000,19000,19000,19000
692,19000,19000,19000,19000,19000,19000
693,19000,19000,19000,19000,19000,19000
694,19000,19000,19000,19000,19000,19000
695,19000,19000,19000,19000,19000,19000
696,19000,19000,19000,19000,19000,19000
697,19000,19000,19000,19000,19000,19000
698,19000,19000,19000,19000,19000,19000
699,19000,19000,19000,19000,19000,19000
700,19000,19000,19000,19000,19000,19000
701,19000,19000,19000,19000,19000,19000
702,19000,19000,19000,19000,19000,19000
703,19000,19000,19000,19000,19000,19000
704,19000,19000,19000,19000,19000,19000
705,19000,19000,19000,19000,19000,19000
706,19000,19000,19000,19000,19000,19000
707,19000,19000,19000,19000,19000,19000
708,19000,19000,19000,19000,19000,19000
709,19000,19000,19000,19000,19000,19000
710,19000,19000,19000,19000,19000,19000
711,19000,19000,19000,19000,19000,19000
712,19000,19000,19000,19000,19000,19000
713,19000,19000,19000,19000,19000,19000
714,19000,19000,19000,19000,19000,19000
715,19000,19000,19000,19000,19000,19000
716,19000,19000,19000,19000,19000,19000
717,19000,19000,19000,19000,19000,19000
718,19000,19000,19000,19000,19000,19000
719,19000,19000,19000,19000,19000,19000
720,19000,19000,19000,19000,19000,19000
721,19000,19000,19000,19000,19000,19000
722,19000,19000,19000,19000,19000,19000
723,19000,19000,19000,19000,19000,19000
724,19000,19000,19000,19000,19000,19000
725,19000,19000,19000,19000,19000,19000
726,19000,19000,19000,19000,19000,19000
727,19000,19000,19000,19000,19000,19000
728,19000,19000,19000,19000,19000,19000
729,19000,19000,19000,19000,19000,19000
730,19000,19000,19000,19000,19000,19000
731,19000,19000,19000,19000,19000,19000
732,19000,19000,19000,19000,19000,19000
733,19000,19000,19000,19000,19000,19000
734,19000,19000,19000,19000,19000,19000
735,19000,19000,19000,19000,19000,19000
736,19000,19000,19000,19000,19000,19000
737,19000,19000,19000,19000,19000,19000
738,19000,19000,19000,19000,19000,19000
739,19000,19000,19000,19000,19000,19000
740,19000,19000,19000,19000,19000,19000
741,19000,19000,19000,19000,19000,19000
742,19000,19000,19000,19000,19000,19000
743,19000,19000,19000,19000,19000,19000
744,19000,19000,19000,19000,19000,19000
745,19000,19000,19000,19000,19000,19000
746,19000,19000,19000,19000,19000,19000
747,19000,19000,19000,19000,19000,19000
748,19000,19000,19000,19000,19000,19000
749,19000,19000,19000,19000,19000,19000
750,19000,19000,19000,19000,19000,19000
751,19000,19000,19000,19000,19000,19000
752,19000,19000,19000,19000,19000,19000
753,19000,19000,19000,19000,19000,19000
754,19000,19000,19000,19000,19000,19000
755,19000,19000,19000,19000,19000,19000
756,19000,19000,19000,19000,19000,19000
757,19000,19000,19000,19000,19000,19000
758,19000,19000,19000,19000,19000,19000
759,19000,19000,19000,19000,19000,19000
760,19000,19000,19000,19000,19000,19000
761,19000,19000,19000,19000,19000,19000
762,19000,19000,19000,19000,19000,19000
763,19000,19000,19000,19000,19000,19000
764,19000,19000,19000,19000,19000,19000
765,19000,19000,19000,19000,19000,19000
766,19000,19000,19000,19000,19000,19000
767,19000,19000,19000,19000,19000,19000
768,19000,19000,19000,19000,19000,19000
769,19000,19000,19000,19000,19000,19000
770,19000,19000,19000,19000,19000,19000
771,19000,19000,19000,19000,19000,19000
772,19000,19000,19000,19000,19000,19000
773,19000,19000,19000,19000,19000,19000
774,19000,19000,19000,19000,19000,19000
775,19000,19000,19000,19000,19000,19000
776,19000,19000,19000,19000,19000,19000
777,19000,19000,19000,19000,19000,19000
778,19000,19000,19000,19000,19000,19000
779,19000,19000,19000,19000,19000,19000
780,19000,19000,19000,19000,19000,19000
781,19000,19000,19000,19000,19000,19000
782,19000,19000,19000,19000,19000,19000
783,19000,19000,19000,19000,19000,19000
784,19000,19000,19000,19000,19000,19000
785,19000,19000,19000,19000,19000,19000
786,19000,19000,19000,19000,19000,19000
787,19000,19000,19000,19000,19000,19000
788,19000,19000,19000,19000,19000,19000
789,19000,19000,19000,19000,19000,19000
790,19000,19000,19000,19000,19000,19000
791,19000,19000,19000,19000,19000,19000
792,19000,19000,19000,19000,19000,19000
793,19000,19000,19000,19000,19000,19000
794,19000,19000,19000,19000,19000,19000
795,19000,19000,19000,19000,19000,19000
796,19000,19000,19000,19000,19000,19000
797,19000,19000,19000,19000,19000,19000
798,19000,19000,19000,19000,19000,19000
799,19000,19000,19000,19000,19000,19000
800,19000,19000,19000,19000,19000,19000
801,19000,19000,19000,19000,19000,19000
802,19000,19000,19000,19000,19000,19000
803,19000,19000,19000,19000,19000,19000
804,19000,19000,19000,19000,19000,19000
805,19000,19000,19000,19000,19000,19000
806,19000,19000,19000,19000,19000,19000
807,19000,19000,19000,19000,19000,19000
808,19000,19000,19000,19000,19000,19000
809,19000,19000,19000,19000,19000,19000
810,19000,19000,19000,19000,19000,19000
811,19000,19000,19000,19000,19000,19000
812,19000,19000,19000,19000,19000,19000
813,19000,19000,19000,19000,19000,19000
814,19000,19000,19000,19000,19000,19000
815,19000,19000,19000,19000,19000,19000
816,19000,19000,19000,19000,19000,19000
817,19000,19000,19000,19000,19000,19000
818,19000,19000,19000,19000,19000,19000
819,19000,19000,19000,19000,19000,19000
820,19000,19000,19000,19000,19000,19000
821,19000,19000,19000,19000,19000,19000
822,19000,19000,19000,19000,19000,19000
823,19000,19000,19000,19000,19000,19000
824,19000,19000,19000,19000,19000,19000
825,19000,19000,19000,19000,19000,19000
826,19000,19000,19000,19000,19000,19000
827,19000,19000,19000,19000,19000,19000
828,19000,19000,19000,19000,19000,19000
829,19000,19000,19000,19000,19000,19000
830,19000,19000,19000,19000,19000,19000
831,19000,19000,19000,19000,19000,19000
832,19000,19000,19000,19000,19000,19000
833,19000,19000,19000,19000,19000,19000
834,19000,19000,19000,19000,19000,19000
835,19000,19000,19000,19000,19000,19000
836,19000,19000,19000,19000,19000,19000
837,19000,19000,19000,19000,19000,19000
838,19000,19000,19000,19000,19000,19000
839,19000,19000,19000,19000,19000,19000
840,19000,19000,19000,19000,19000,19000
841,19000,19000,19000,19000,19000,19000
842,19000,19000,19000,19000,19000,19000
843,19000,19000,19000,19000,19000,19000
844,19000,19000,19000,19000,19000,19000
845,19000,19000,19000,19000,19000,19000
846,19000,19000,19000,19000,19000,19000
847,19000,19000,19000,19000,19000,19000
848,19000,19000,19000,19000,19000,19000
849,19000,19000,19000,19000,19000,19000
850,19000,19000,19000,19000,19000,19000
851,19000,19000,19000,19000,19000,19000
852,19000,19000,19000,19000,19000,19000
853,19000,19000,19000,19000,19000,19000
854,19000,19000,19000,19000,19000,19000
855,19000,19000,19000,19000,19000,19000
856,19000,19000,19000,19000,19000,19000
857,19000,19000,19000,19000,19000,19000
858,19000,19000,19000,19000,19000,19000
859,19000,19000,19000,19000,19000,19000
860,19000,19000,19000,19000,19000,19000
861,19000,19000,19000,19000,19000,19000
862,19000,19000,19000,19000,19000,19000
863,19000,19000,19000,19000,19000,19000
864,19000,19000,19000,19000,19000,19000
865,19000,19000,19000,19000,19000,19000
866,19000,19000,19000,19000,19000,19000
867,19000,19000,19000,19000,19000,19000
868,19000,19000,19000,19000,19000,19000
869,19000,19000,19000,19000,19000,19000
870,19000,19000,19000,19000,19000,19000
871,19000,19000,19000,19000,19000,19000
872,19000,19000,19000,19000,19000,19000
873,19000,19000,19000,19000,19000,19000
874,19000,19000,19000,19000,19000,19000
875,19000,19000,19000,19000,19000,19000
876,19000,19000,19000,19000,19000,19000
877,19000,19000,19000,19000,19000,19000
878,19000,19000,19000,19000,19000,19000
879,19000,19000,19000,19000,19000,19000
880,19000,19000,19000,19000,19000,19000
881,19000,19000,19000,19000,19000,19000
882,19000,19000,19000,19000,19000,19000
883,19000,19000,19000,19000,19000,19000
884,19000,19000,19000,19000,19000,19000
885,19000,19000,19000,19000,19000,19000
886,19000,19000,19000,19000,19000,19000
887,19000,19000,19000,19000,19000,19000
888,19000,19000,19000,19000,19000,19000
889,19000,19000,19000,19000,19000,19000
890,19000,19000,19000,19000,19000,19000
891,19000,19000,19000,19000,19000,19000
892,19000,19000,19000,19000,19000,19000
893,19000,19000,19000,19000,19000,19000
894,19000,19000,19000,19000,19000,19000
895,19000,19000,19000,19000,19000,19000
896,19000,19000,19000,19000,19000,19000
897,19000,19000,19000,19000,19000,19000
898,19000,19000,19000,19000,19000,19000
899,19000,19000,19000,19000,19000,19000
900,19000,19000,19000,19000,19000,19000
901,19000,19000,19000,19000,19000,19000
902,19000,19000,19000,19000,19000,19000
903,19000,19000,19000,19000,19000,19000
904,19000,19000,19000,19000,19000,19000
905,19000,19000,19000,19000,19000,19000
906,19000,19000,19000,19000,19000,19000
907,19000,19000,19000,19000,19000,19000
908,19000,19000,19000,19000,19000,19000
909,19000,19000,19000,19000,19000,19000
910,19000,19000,19000,19000,19000,19000
911,19000,19000,19000,19000,19000,19000
912,19000,19000,19000,19000,19000,19000
913,19000,19000,19000,19000,19000,19000
914,19000,19000,19000,19000,19000,19000
915,19000,19000,19000,19000,19000,19000
916,19000,19000,19000,19000,19000,19000
917,19000,19000,19000,19000,19000,19000
918,19000,19000,19000,19000,19000,19000
919,19000,19000,19000,19000,19000,19000
920,19000,19000,19000,19000,19000,19000
921,19000,19000,19000,19000,19000,19000
922,19000,19000,19000,19000,19000,19000
923,19000,19000,19000,19000,19000,19000
924,19000,19000,19000,19000,19000,19000
925,19000,19000,19000,19000,19000,19000
926,19000,19000,19000,19000,19000,19000
927,19000,19000,19000,19000,19000,19000
928,19000,19000,19000,19000,19000,19000
929,19000,19000,19000,19000,19000,19000
930,19000,19000,19000,19000,19000,19000
931,19000,19000,19000,19000,19000,19000
932,19000,19000,19000,19000,19000,19000
933,19000,19000,19000,19000,19000,19000
934,19000,19000,19000,19000,19000,19000
935,19000,19000,19000,19000,19000,19000
936,19000,19000,19000,19000,19000,19000
937,19000,19000,19000,19000,19000,19000
938,19000,19000,19000,19000,19000,19000
939,19000,19000,19000,19000,19000,19000
940,19000,19000,19000,19000,19000,19000
941,19000,19000,19000,19000,19000,19000
942,19000,19000,19000,19000,19000,19000
943,19000,19000,19000,19000,19000,19000
944,19000,19000,19000,19000,19000,19000
945,19000,19000,19000,19000,19000,19000
946,19000,19000,19000,19000,19000,19000
947,19000,19000,19000,19000,19000,19000
948,19000,19000,19000,19000,19000,19000
949,19000,19000,19000,19000,19000,19000
950,19000,19000,19000,19000,19000,19000
951,19000,19000,19000,19000,19000,19000
952,19000,19000,19000,19000,19000,19000
953,19000,19000,19000,19000,19000,19000
954,19000,19000,19000,19000,19000,19000
955,19000,19000,19000,19000,19000,19000
956,19000,19000,19000,19000,19000,19000
957,19000,19000,19000,19000,19000,19000
958,19000,19000,19000,19000,19000,19000
959,19000,19000,19000,19000,19000,19000
960,19000,19000,19000,19000,19000,19000
961,19000,19000,19000,19000,19000,19000
962,19000,19000,19000,19000,19000,19000
963,19000,19000,19000,19000,19000,19000
964,19000,19000,19000,19000,19000,19000
965,19000,19000,19000,19000,19000,19000
966,19000,19000,19000,19000,19000,19000
967,19000,19000,19000,19000,19000,19000
968,19000,19000,19000,19000,19000,19000
969,19000,19000,19000,19000,19000,19000
970,19000,19000,19000,19000,19000,19000
971,19000,19000,19000,19000,19000,19000
972,19000,19000,19000,19000,19000,19000
973,19000,19000,19000,19000,19000,19000
974,19000,19000,19000,19000,19000,19000
975,19000,19000,19000,19000,19000,19000
976,19000,19000,19000,19000,19000,19000
977,19000,19000,19000,19000,19000,19000
978,19000,19000,19000,19000,19000,19000
979,19000,19000,19000,19000,19000,19000
980,19000,19000,19000,19000,19000,19000
981,19000,19000,19000,19000,19000,19000
982,19000,19000,19000,19000,19000,19000
983,19000,19000,19000,19000,19000,19000
984,19000,19000,19000,19000,19000,19000
985,19000,19000,19000,19000,19000,19000
986,19000,19000,19000,19000,19000,19000
987,19000,19000,19000,19000,19000,19000
988,19000,19000,19000,19000,19000,19000
989,19000,19000,19000,19000,19000,19000
990,19000,19000,19000,19000,19000,19000
991,19000,19000,19000,19000,19000,19000
992,19000,19000,19000,19000,19000,19000
993,19000,19000,19000,19000,19000,19000
994,19000,19000,19000,19000,19000,19000
995,19000,19000,19000,19000,19000,19000
996,19000,19000,19000,19000,19000,19000
997,19000,19000,19000,19000,19000,19000
998,19000,19000,19000,19000,19000,19000
999,19000,19000,19000,19000,19000,19000
1000,19000,19000,19000,19000,19000,19000
1001,19000,19000,19000,19000,19000,19000
1002,19000,19000,19000,19000,19000,19000
1003,19000,19000,19000,19000,19000,19000
1004,19000,19000,19000,19000,19000,19000
1005,19000,19000,19000,19000,19000,19000
1006,19000,19000,19000,19000,19000,19000
1007,19000,19000,19000,19000,19000,19000
1008,19000,19000,19000,19000,19000,19000
1009,19000,19000,19000,19000,19000,19000
1010,19000,19000,19000,19000,19000,19000
1011,19000,19000,19000,19000,19000,19000
1012,19000,19000,19000,19000,19000,19000
1013,19000,19000,19000,19000,19000,19000
1014,19000,19000,19000,19000,19000,19000
1015,19000,19000,19000,19000,19000,19000
1016,19000,19000,19000,19000,19000,19000
1017,19000,19000,19000,19000,19000,19000
1018,19000,19000,19000,19000,19000,19000
1019,19000,19000,19000,19000,19000,19000
1020,19000,19000,19000,19000,19000,19000
1021,19000,19000,19000,19000,19000,19000
1022,19000,19000,19000,19000,19000,19000
1023,19000,19000,19000,19000,19000,19000
1024,19000,19000,19000,19000,19000,19000
1025,19000,19000,19000,19000,19000,19000
1026,19000,19000,19000,19000,19000,19000
1027,19000,19000,19000,19000,19000,19000
1028,19000,19000,19000,19000,19000,19000
1029,19000,19000,19000,19000,19000,19000
1030,19000,19000,19000,19000,19000,19000
1031,19000,19000,19000,19000,19000,19000
1032,19000,19000,19000,19000,19000,19000
1033,19000,19000,19000,19000,19000,19000
1034,19000,19000,19000,19000,19000,19000
1035,19000,19000,19000,19000,19000,19000
1036,19000,19000,19000,19000,19000,19000
1037,19000,19000,19000,19000,19000,19000
1038,19000,19000,19000,19000,19000,19000
1039,19000,19000,19000,19000,19000,19000
1040,19000,19000,19000,19000,19000,19000
1041,19000,19000,19000,19000,19000,19000
1042,19000,19000,19000,19000,19000,19000
1043,19000,19000,19000,19000,19000,19000
1044,19000,19000,19000,19000,19000,19000
1045,19000,19000,19000,19000,19000,19000
1046,19000,19000,19000,19000,19000,19000
1047,19000,19000,19000,19000,19000,19000
1048,19000,19000,19000,19000,19000,19000
1049,19000,19000,19000,19000,19000,19000
1050,19000,19000,19000,19000,19000,19000
1051,19000,19000,19000,19000,19000,19000
1052,19000,19000,19000,19000,19000,19000
1053,19000,19000,19000,19000,19000,19000
1054,19000,19000,19000,19000,19000,19000
1055,19000,19000,19000,19000,19000,19000
1056,19000,19000,19000,19000,19000,19000
1057,19000,19000,19000,19000,19000,19000
1058,19000,19000,19000,19000,19000,19000
1059,19000,19000,19000,19000,19000,19000
1060,19000,19000,19000,19000,19000,19000
1061,19000,19000,19000,19000,19000,19000
1062,19000,19000,19000,19000,19000,19000
1063,19000,19000,19000,19000,19000,19000
1064,19000,19000,19000,19000,19000,19000
1065,19000,19000,19000,19000,19000,19000
1066,19000,19000,19000,19000,19000,19000
1067,19000,19000,19000,19000,19000,19000
1068,19000,19000,19000,19000,19000,19000
1069,19000,19000,19000,19000,19000,19000
1070,19000,19000,19000,19000,19000,19000
1071,19000,19000,19000,19000,19000,19000
1072,19000,19000,19000,19000,19000,19000
1073,19000,19000,19000,19000,19000,19000
1074,19000,19000,19000,19000,19000,19000
1075,19000,19000,19000,19000,19000,19000
1076,19000,19000,19000,19000,19000,19000
1077,19000,19000,19000,19000,19000,19000
1078,19000,19000,19000,19000,19000,19000
1079,19000,19000,19000,19000,19000,19000
1080,19000,19000,19000,19000,19000,19000
1081,19000,19000,19000,19000,19000,19000
1082,19000,19000,19000,19000,19000,19000
1083,19000,19000,19000,19000,19000,19000
1084,19000,19000,19000,19000,19000,19000
1085,19000,19000,19000,19000,19000,19000
1086,19000,19000,19000,19000,19000,19000
1087,19000,19000,19000,19000,19000,19000
1088,19000,19000,19000,19000,19000,19000
1089,19000,19000,19000,19000,19000,19000
1090,19000,19000,19000,19000,19000,19000
1091,19000,19000,19000,19000,19000,19000
1092,19000,19000,19000,19000,19000,19000
1093,19000,19000,19000,19000,19000,19000
1094,19000,19000,19000,19000,19000,19000
1095,19000,19000,19000,19000,19000,19000
1096,19000,19000,19000,19000,19000,19000
1097,19000,19000,19000,19000,19000,19000
1098,19000,19000,19000,19000,19000,19000
1099,19000,19000,19000,19000,19000,19000
1100,19000,19000,19000,19000,19000,19000
1101,19000,19000,19000,19000,19000,19000
1102,19000,19000,19000,19000,19000,19000
1103,19000,19000,19000,19000,19000,19000
1104,19000,19000,19000,19000,19000,19000
1105,19000,19000,19000,19000,19000,19000
1106,19000,19000,19000,19000,19000,19000
1107,19000,19000,19000,19000,19000,19000
1108,19000,19000,19000,19000,19000,19000
1109,19000,19000,19000,19000,19000,19000
1110,19000,19000,19000,19000,19000,19000
1111,19000,19000,19000,19000,19000,19000
1112,19000,19000,19000,19000,19000,19000
1113,19000,19000,19000,19000,19000,19000
1114,19000,19000,19000,19000,19000,19000
1115,19000,19000,19000,19000,19000,19000
1116,19000,19000,19000,19000,19000,19000
1117,19000,19000,19000,19000,19000,19000
1118,19000,19000,19000,19000,19000,19000
1119,19000,19000,19000,19000,19000,19000
1120,19000,19000,19000,19000,19000,19000
1121,19000,19000,19000,19000,19000,19000
1122,19000,19000,19000,19000,19000,19000
